order_id,customer_id,order_date,amount,refund_amount,status,product,payment_method
812,375,2024-09-04,0.0,0.0,refunded,Free Plan,credit_card
813,184,2024-01-09,29.99,0.0,completed,Premium Plan,credit_card
814,9,2024-04-21,0.0,0.0,completed,Free Plan,credit_card
815,361,2023-07-10,9.99,0.0,cancelled,Basic Plan,bank_transfer
816,299,2024-12-21,0.0,0.0,refunded,Free Plan,paypal
817,396,2024-10-30,0.0,0.0,cancelled,Free Plan,paypal
818,95,2024-02-26,0.0,0.0,completed,Free Plan,bank_transfer
819,325,2024-02-08,9.99,0.0,cancelled,Basic Plan,credit_card
820,198,2024-03-30,0.0,0.0,completed,Free Plan,paypal
821,219,2024-07-20,29.99,0.0,completed,Premium Plan,bank_transfer
822,278,2024-06-17,0.0,0.0,completed,Free Plan,bank_transfer
823,42,2024-08-11,9.99,0.0,cancelled,Basic Plan,bank_transfer
824,478,2022-06-14,29.99,0.0,completed,Premium Plan,bank_transfer
825,187,2024-09-16,9.99,0.0,completed,Basic Plan,paypal
826,188,2024-11-21,29.99,0.0,completed,Premium Plan,paypal
827,188,2024-01-29,29.99,0.0,completed,Premium Plan,bank_transfer
828,35,2024-01-09,0.0,0.0,completed,Free Plan,credit_card
829,71,2023-04-15,9.99,0.0,completed,Basic Plan,credit_card
830,333,2024-06-08,0.0,0.0,completed,Free Plan,bank_transfer
831,447,2023-04-27,9.99,0.0,completed,Basic Plan,credit_card
832,165,2023-08-06,9.99,0.0,cancelled,Basic Plan,bank_transfer
833,349,2024-11-20,9.99,0.0,completed,Basic Plan,credit_card
834,191,2024-09-05,9.99,0.0,completed,Basic Plan,bank_transfer
835,270,2024-10-13,0.0,0.0,completed,Free Plan,bank_transfer
836,273,2024-08-09,29.99,0.0,cancelled,Premium Plan,paypal
837,232,2024-11-25,29.99,0.0,completed,Premium Plan,bank_transfer
838,485,2024-10-14,0.0,0.0,cancelled,Free Plan,credit_card
839,97,2024-10-16,29.99,0.0,completed,Premium Plan,paypal
840,460,2023-04-23,9.99,0.0,completed,Basic Plan,credit_card
841,56,2024-04-09,29.99,0.0,completed,Premium Plan,bank_transfer
842,76,2024-07-30,0.0,0.0,completed,Free Plan,credit_card
843,267,2024-12-31,0.0,0.0,completed,Free Plan,paypal
844,214,2024-12-07,0.0,0.0,completed,Free Plan,credit_card
845,243,2023-07-27,9.99,0.0,completed,Basic Plan,bank_transfer
846,331,2024-02-29,0.0,0.0,completed,Free Plan,credit_card
847,12,2024-07-17,9.99,0.0,cancelled,Basic Plan,bank_transfer
848,331,2024-08-08,0.0,0.0,completed,Free Plan,paypal
849,336,2024-12-23,29.99,0.0,completed,Premium Plan,paypal
850,304,2024-10-31,9.99,0.0,completed,Basic Plan,bank_transfer
851,68,2024-03-30,0.0,0.0,completed,Free Plan,paypal
852,117,2024-11-20,9.99,0.0,completed,Basic Plan,paypal
853,395,2022-06-06,9.99,0.0,completed,Basic Plan,paypal
854,234,2023-03-11,29.99,0.0,completed,Premium Plan,credit_card
855,365,2024-12-30,9.99,0.0,completed,Basic Plan,credit_card
856,430,2024-12-30,0.0,0.0,completed,Free Plan,credit_card
857,122,2024-04-19,9.99,0.0,completed,Basic Plan,paypal
858,295,2024-12-07,0.0,0.0,completed,Free Plan,paypal
859,95,2023-03-25,0.0,0.0,completed,Free Plan,credit_card
860,341,2024-06-17,29.99,29.99,refunded,Premium Plan,credit_card
861,191,2024-10-28,9.99,0.0,completed,Basic Plan,credit_card
862,274,2024-12-10,9.99,0.0,completed,Basic Plan,credit_card
863,208,2024-01-09,9.99,0.0,completed,Basic Plan,paypal
864,476,2024-05-11,29.99,0.0,completed,Premium Plan,bank_transfer
865,280,2024-10-22,9.99,0.0,completed,Basic Plan,bank_transfer
866,152,2024-09-25,0.0,0.0,cancelled,Free Plan,bank_transfer
867,342,2024-03-13,9.99,0.0,completed,Basic Plan,bank_transfer
868,465,2024-12-19,0.0,0.0,completed,Free Plan,credit_card
869,375,2024-11-17,0.0,0.0,cancelled,Free Plan,credit_card
870,348,2024-06-19,9.99,0.0,completed,Basic Plan,credit_card
871,206,2023-05-05,29.99,0.0,completed,Premium Plan,credit_card
872,168,2022-12-13,29.99,0.0,completed,Premium Plan,credit_card
873,299,2024-12-29,0.0,0.0,completed,Free Plan,paypal
874,101,2022-08-15,0.0,0.0,completed,Free Plan,paypal
875,347,2024-08-06,0.0,0.0,refunded,Free Plan,paypal
876,100,2024-11-13,0.0,0.0,completed,Free Plan,bank_transfer
877,262,2023-09-10,9.99,0.0,cancelled,Basic Plan,paypal
878,204,2022-12-20,9.99,0.0,completed,Basic Plan,paypal
879,190,2023-12-04,9.99,0.0,completed,Basic Plan,paypal
880,177,2023-12-12,9.99,0.0,completed,Basic Plan,paypal
881,448,2024-05-08,29.99,0.0,completed,Premium Plan,paypal
882,380,2023-11-29,9.99,0.0,cancelled,Basic Plan,paypal
883,84,2024-11-07,0.0,0.0,completed,Free Plan,paypal
884,374,2024-04-29,9.99,0.0,completed,Basic Plan,bank_transfer
885,307,2024-05-27,0.0,0.0,completed,Free Plan,paypal
886,244,2024-11-20,9.99,9.99,refunded,Basic Plan,credit_card
887,478,2024-04-01,29.99,0.0,completed,Premium Plan,paypal
888,328,2023-05-04,0.0,0.0,completed,Free Plan,bank_transfer
889,237,2024-11-12,9.99,0.0,completed,Basic Plan,paypal
890,149,2024-12-08,0.0,0.0,completed,Free Plan,paypal
891,428,2024-09-11,29.99,0.0,completed,Premium Plan,bank_transfer
892,379,2023-10-19,0.0,0.0,completed,Free Plan,credit_card
893,79,2024-09-29,9.99,0.0,completed,Basic Plan,bank_transfer
894,428,2024-11-02,29.99,0.0,completed,Premium Plan,bank_transfer
895,341,2024-06-02,29.99,0.0,completed,Premium Plan,paypal
896,465,2024-12-06,0.0,0.0,completed,Free Plan,paypal
897,253,2024-04-18,9.99,0.0,completed,Basic Plan,paypal
898,298,2024-08-11,9.99,0.0,completed,Basic Plan,paypal
899,322,2024-10-27,9.99,0.0,completed,Basic Plan,bank_transfer
900,419,2022-11-01,9.99,0.0,completed,Basic Plan,bank_transfer
901,295,2024-12-03,0.0,0.0,cancelled,Free Plan,credit_card
902,298,2023-06-05,9.99,0.0,completed,Basic Plan,paypal
903,450,2024-04-15,9.99,0.0,completed,Basic Plan,credit_card
904,28,2023-01-25,29.99,0.0,completed,Premium Plan,bank_transfer
905,467,2024-07-09,0.0,0.0,completed,Free Plan,paypal
906,272,2024-10-01,9.99,9.99,refunded,Basic Plan,bank_transfer
907,100,2024-12-18,0.0,0.0,completed,Free Plan,credit_card
908,307,2024-11-13,0.0,0.0,completed,Free Plan,paypal
909,447,2023-12-01,9.99,0.0,cancelled,Basic Plan,bank_transfer
910,410,2024-10-01,0.0,0.0,completed,Free Plan,bank_transfer
911,353,2023-08-28,29.99,0.0,completed,Premium Plan,bank_transfer
912,181,2024-09-24,29.99,0.0,completed,Premium Plan,credit_card
913,266,2024-03-31,0.0,0.0,completed,Free Plan,paypal
914,211,2024-08-31,0.0,0.0,refunded,Free Plan,credit_card
915,53,2024-01-28,29.99,0.0,completed,Premium Plan,credit_card
916,426,2024-06-10,29.99,0.0,completed,Premium Plan,bank_transfer
917,315,2024-12-14,0.0,0.0,cancelled,Free Plan,bank_transfer
918,434,2024-09-28,29.99,0.0,completed,Premium Plan,bank_transfer
919,388,2023-10-15,29.99,0.0,completed,Premium Plan,credit_card
920,60,2024-07-27,9.99,9.99,refunded,Basic Plan,paypal
921,179,2023-10-26,9.99,0.0,completed,Basic Plan,credit_card
922,419,2024-08-23,9.99,0.0,cancelled,Basic Plan,bank_transfer
923,268,2024-08-22,0.0,0.0,refunded,Free Plan,credit_card
924,364,2024-08-11,0.0,0.0,completed,Free Plan,credit_card
925,114,2023-07-02,0.0,0.0,cancelled,Free Plan,credit_card
926,353,2023-04-11,29.99,0.0,completed,Premium Plan,credit_card
927,67,2024-06-12,9.99,0.0,completed,Basic Plan,credit_card
928,40,2024-02-05,9.99,0.0,completed,Basic Plan,paypal
929,22,2024-09-25,0.0,0.0,completed,Free Plan,bank_transfer
930,263,2024-06-25,0.0,0.0,completed,Free Plan,credit_card
931,466,2023-08-01,29.99,0.0,completed,Premium Plan,paypal
932,342,2024-01-03,9.99,0.0,completed,Basic Plan,credit_card
933,472,2024-08-28,0.0,0.0,completed,Free Plan,credit_card
934,95,2024-01-18,0.0,0.0,completed,Free Plan,credit_card
935,434,2024-01-12,29.99,29.99,refunded,Premium Plan,paypal
936,181,2022-11-15,29.99,0.0,cancelled,Premium Plan,bank_transfer
937,314,2023-09-07,0.0,0.0,completed,Free Plan,credit_card
938,51,2024-11-24,9.99,0.0,completed,Basic Plan,bank_transfer
939,112,2023-12-14,29.99,29.99,refunded,Premium Plan,credit_card
940,462,2024-12-10,9.99,0.0,completed,Basic Plan,bank_transfer
941,51,2023-11-17,9.99,9.99,refunded,Basic Plan,bank_transfer
942,244,2024-08-31,9.99,0.0,completed,Basic Plan,credit_card
943,226,2024-11-01,29.99,0.0,completed,Premium Plan,paypal
944,195,2024-12-27,0.0,0.0,completed,Free Plan,credit_card
945,209,2023-02-14,0.0,0.0,completed,Free Plan,paypal
946,64,2024-08-23,29.99,0.0,completed,Premium Plan,credit_card
947,254,2024-09-30,0.0,0.0,completed,Free Plan,paypal
948,286,2024-09-03,9.99,0.0,completed,Basic Plan,paypal
949,60,2024-09-30,9.99,0.0,completed,Basic Plan,bank_transfer
950,377,2023-10-03,0.0,0.0,completed,Free Plan,paypal
951,116,2024-03-10,0.0,0.0,completed,Free Plan,paypal
952,97,2024-07-08,29.99,0.0,cancelled,Premium Plan,paypal
953,481,2024-08-15,9.99,0.0,completed,Basic Plan,credit_card
954,346,2024-06-08,29.99,0.0,completed,Premium Plan,paypal
955,225,2024-03-27,0.0,0.0,completed,Free Plan,credit_card
956,62,2023-07-08,0.0,0.0,completed,Free Plan,bank_transfer
957,303,2024-09-20,9.99,0.0,completed,Basic Plan,credit_card
958,34,2024-04-08,9.99,9.99,refunded,Basic Plan,paypal
959,103,2024-09-19,9.99,0.0,completed,Basic Plan,paypal
960,372,2024-12-27,9.99,0.0,completed,Basic Plan,bank_transfer
961,393,2024-04-19,0.0,0.0,completed,Free Plan,bank_transfer
962,483,2024-11-17,9.99,0.0,completed,Basic Plan,bank_transfer
963,309,2024-07-17,9.99,9.99,refunded,Basic Plan,bank_transfer
964,143,2023-01-07,9.99,0.0,completed,Basic Plan,credit_card
965,63,2024-07-01,9.99,0.0,completed,Basic Plan,credit_card
966,322,2024-01-18,9.99,0.0,completed,Basic Plan,bank_transfer
967,28,2024-08-18,29.99,0.0,completed,Premium Plan,bank_transfer
968,14,2023-01-05,29.99,0.0,completed,Premium Plan,bank_transfer
969,168,2023-03-23,29.99,0.0,completed,Premium Plan,bank_transfer
970,50,2024-09-26,0.0,0.0,completed,Free Plan,bank_transfer
971,393,2024-01-19,0.0,0.0,completed,Free Plan,credit_card
972,151,2024-09-13,0.0,0.0,completed,Free Plan,paypal
973,278,2024-02-19,0.0,0.0,cancelled,Free Plan,bank_transfer
974,280,2023-06-09,9.99,9.99,refunded,Basic Plan,credit_card
975,221,2024-02-22,9.99,0.0,completed,Basic Plan,paypal
976,437,2024-04-26,29.99,0.0,completed,Premium Plan,credit_card
977,17,2023-05-20,29.99,0.0,completed,Premium Plan,paypal
978,453,2024-12-04,9.99,0.0,completed,Basic Plan,credit_card
979,160,2024-05-15,29.99,0.0,completed,Premium Plan,credit_card
980,292,2024-12-08,9.99,0.0,completed,Basic Plan,bank_transfer
981,277,2024-12-06,29.99,0.0,completed,Premium Plan,credit_card
982,260,2023-08-22,0.0,0.0,completed,Free Plan,paypal
983,303,2024-10-25,9.99,0.0,completed,Basic Plan,paypal
984,393,2023-06-20,0.0,0.0,completed,Free Plan,credit_card
985,303,2024-09-12,9.99,0.0,completed,Basic Plan,paypal
986,179,2024-07-30,9.99,0.0,completed,Basic Plan,bank_transfer
987,175,2023-06-21,9.99,0.0,completed,Basic Plan,paypal
988,183,2024-09-10,0.0,0.0,completed,Free Plan,bank_transfer
989,126,2024-10-27,0.0,0.0,completed,Free Plan,paypal
990,304,2023-10-28,9.99,0.0,cancelled,Basic Plan,credit_card
991,445,2024-06-07,0.0,0.0,completed,Free Plan,credit_card
992,11,2024-09-14,0.0,0.0,completed,Free Plan,bank_transfer
993,443,2024-11-08,9.99,0.0,completed,Basic Plan,paypal
994,137,2022-10-28,29.99,0.0,completed,Premium Plan,bank_transfer
995,12,2024-08-30,9.99,0.0,completed,Basic Plan,paypal
996,166,2022-09-11,9.99,0.0,cancelled,Basic Plan,credit_card
997,354,2024-05-14,0.0,0.0,completed,Free Plan,paypal
998,258,2024-11-17,9.99,0.0,completed,Basic Plan,paypal
999,187,2024-12-08,9.99,0.0,completed,Basic Plan,paypal
1000,326,2023-08-05,0.0,0.0,cancelled,Free Plan,bank_transfer
1001,110,2023-04-26,9.99,0.0,completed,Basic Plan,paypal
1002,294,2024-05-08,29.99,0.0,cancelled,Premium Plan,bank_transfer
1003,381,2024-07-13,0.0,0.0,completed,Free Plan,bank_transfer
1004,49,2024-09-10,9.99,0.0,completed,Basic Plan,credit_card
1005,291,2024-11-17,9.99,0.0,completed,Basic Plan,paypal
1006,108,2024-01-24,9.99,0.0,completed,Basic Plan,bank_transfer
1007,422,2023-10-20,29.99,0.0,completed,Premium Plan,paypal
1008,222,2024-12-19,9.99,0.0,completed,Basic Plan,credit_card
1009,213,2023-05-17,0.0,0.0,completed,Free Plan,bank_transfer
1010,233,2024-12-28,9.99,0.0,completed,Basic Plan,credit_card
1011,452,2024-09-01,0.0,0.0,completed,Free Plan,bank_transfer
1012,442,2022-12-09,29.99,0.0,completed,Premium Plan,credit_card
1013,339,2024-11-07,9.99,0.0,completed,Basic Plan,paypal
1014,138,2024-12-09,0.0,0.0,completed,Free Plan,bank_transfer
1015,437,2024-11-13,29.99,0.0,cancelled,Premium Plan,bank_transfer
1016,373,2024-01-11,9.99,0.0,completed,Basic Plan,credit_card
1017,187,2023-07-08,9.99,0.0,completed,Basic Plan,credit_card
1018,383,2024-11-20,0.0,0.0,completed,Free Plan,paypal
1019,211,2024-08-20,0.0,0.0,cancelled,Free Plan,credit_card
1020,325,2024-05-22,9.99,0.0,cancelled,Basic Plan,paypal
1021,422,2023-09-19,29.99,0.0,completed,Premium Plan,paypal
1022,352,2024-02-18,9.99,0.0,completed,Basic Plan,credit_card
1023,77,2022-12-30,9.99,0.0,completed,Basic Plan,paypal
1024,238,2024-07-28,9.99,0.0,completed,Basic Plan,paypal
1025,217,2024-07-05,9.99,0.0,cancelled,Basic Plan,credit_card
1026,82,2024-01-27,9.99,0.0,completed,Basic Plan,paypal
1027,405,2023-07-25,0.0,0.0,completed,Free Plan,credit_card
1028,330,2024-12-01,0.0,0.0,completed,Free Plan,bank_transfer
1029,249,2023-02-23,0.0,0.0,completed,Free Plan,credit_card
1030,161,2024-04-07,0.0,0.0,cancelled,Free Plan,paypal
1031,460,2023-10-29,9.99,0.0,completed,Basic Plan,credit_card
1032,204,2024-11-27,9.99,0.0,completed,Basic Plan,credit_card
1033,121,2023-08-27,0.0,0.0,completed,Free Plan,bank_transfer
1034,478,2022-10-27,29.99,0.0,completed,Premium Plan,bank_transfer
1035,487,2024-11-25,29.99,0.0,completed,Premium Plan,credit_card
1036,122,2024-12-23,9.99,0.0,completed,Basic Plan,paypal
1037,169,2024-09-24,0.0,0.0,completed,Free Plan,bank_transfer
1038,381,2024-08-19,0.0,0.0,refunded,Free Plan,credit_card
1039,74,2024-06-01,29.99,0.0,completed,Premium Plan,paypal
1040,226,2024-12-10,29.99,0.0,completed,Premium Plan,bank_transfer
1041,29,2023-12-27,0.0,0.0,completed,Free Plan,bank_transfer
1042,486,2023-04-30,9.99,0.0,completed,Basic Plan,paypal
1043,244,2024-07-01,9.99,9.99,refunded,Basic Plan,credit_card
1044,186,2023-09-05,29.99,0.0,completed,Premium Plan,paypal
1045,11,2024-04-18,0.0,0.0,cancelled,Free Plan,bank_transfer
1046,410,2024-07-29,0.0,0.0,completed,Free Plan,bank_transfer
1047,123,2024-03-19,29.99,0.0,completed,Premium Plan,paypal
1048,328,2024-07-15,0.0,0.0,completed,Free Plan,bank_transfer
1049,63,2024-09-11,9.99,0.0,cancelled,Basic Plan,paypal
1050,199,2024-06-23,0.0,0.0,cancelled,Free Plan,paypal
1051,475,2024-04-19,0.0,0.0,completed,Free Plan,credit_card
1052,153,2023-12-04,0.0,0.0,cancelled,Free Plan,credit_card
1053,469,2024-02-23,0.0,0.0,completed,Free Plan,bank_transfer
1054,209,2022-11-25,0.0,0.0,completed,Free Plan,credit_card
1055,422,2024-11-11,29.99,0.0,completed,Premium Plan,paypal
1056,475,2024-07-07,0.0,0.0,completed,Free Plan,credit_card
1057,423,2024-11-14,0.0,0.0,completed,Free Plan,bank_transfer
1058,34,2024-04-02,9.99,0.0,completed,Basic Plan,bank_transfer
1059,417,2023-12-15,0.0,0.0,completed,Free Plan,paypal
1060,356,2023-01-18,9.99,0.0,completed,Basic Plan,bank_transfer
1061,329,2023-01-07,0.0,0.0,completed,Free Plan,bank_transfer
1062,70,2024-02-25,9.99,0.0,completed,Basic Plan,bank_transfer
1063,157,2023-04-17,0.0,0.0,completed,Free Plan,credit_card
1064,81,2024-06-14,9.99,0.0,completed,Basic Plan,bank_transfer
1065,391,2022-09-26,9.99,0.0,cancelled,Basic Plan,bank_transfer
1066,211,2024-08-20,0.0,0.0,completed,Free Plan,bank_transfer
1067,69,2023-03-01,0.0,0.0,completed,Free Plan,bank_transfer
1068,424,2024-06-29,29.99,0.0,completed,Premium Plan,credit_card
1069,44,2023-05-30,29.99,0.0,completed,Premium Plan,paypal
1070,449,2024-09-01,9.99,9.99,refunded,Basic Plan,bank_transfer
1071,115,2023-05-27,0.0,0.0,refunded,Free Plan,bank_transfer
1072,332,2024-10-15,29.99,0.0,completed,Premium Plan,credit_card
1073,499,2024-12-14,0.0,0.0,completed,Free Plan,bank_transfer
1074,437,2024-01-11,29.99,0.0,completed,Premium Plan,bank_transfer
1075,220,2024-07-01,9.99,0.0,completed,Basic Plan,credit_card
1076,491,2023-12-20,0.0,0.0,completed,Free Plan,bank_transfer
1077,61,2024-11-21,9.99,0.0,completed,Basic Plan,paypal
1078,396,2024-12-10,0.0,0.0,cancelled,Free Plan,paypal
1079,61,2024-12-05,9.99,0.0,completed,Basic Plan,credit_card
1080,485,2023-08-04,0.0,0.0,completed,Free Plan,paypal
1081,196,2023-05-19,29.99,0.0,completed,Premium Plan,credit_card
1082,308,2024-03-12,29.99,29.99,refunded,Premium Plan,paypal
1083,373,2024-03-03,9.99,0.0,completed,Basic Plan,credit_card
1084,210,2024-09-13,0.0,0.0,completed,Free Plan,paypal
1085,500,2024-01-09,9.99,0.0,completed,Basic Plan,paypal
1086,465,2024-12-06,0.0,0.0,completed,Free Plan,bank_transfer
1087,332,2024-09-06,29.99,0.0,completed,Premium Plan,paypal
1088,69,2024-11-16,0.0,0.0,completed,Free Plan,bank_transfer
1089,204,2024-06-24,9.99,0.0,completed,Basic Plan,paypal
1090,363,2023-11-05,0.0,0.0,completed,Free Plan,paypal
1091,38,2024-08-18,29.99,0.0,completed,Premium Plan,credit_card
1092,171,2024-08-23,0.0,0.0,completed,Free Plan,paypal
1093,311,2024-09-22,9.99,9.99,refunded,Basic Plan,bank_transfer
1094,364,2024-12-03,0.0,0.0,cancelled,Free Plan,credit_card
1095,130,2024-10-06,9.99,0.0,completed,Basic Plan,paypal
1096,203,2024-09-27,0.0,0.0,completed,Free Plan,bank_transfer
1097,22,2024-11-13,0.0,0.0,completed,Free Plan,credit_card
1098,258,2024-12-27,9.99,9.99,refunded,Basic Plan,paypal
1099,68,2023-08-21,0.0,0.0,completed,Free Plan,bank_transfer
1100,222,2024-03-27,9.99,0.0,completed,Basic Plan,paypal
1101,23,2023-06-26,0.0,0.0,completed,Free Plan,paypal
1102,383,2024-08-29,0.0,0.0,refunded,Free Plan,paypal
1103,463,2024-09-01,0.0,0.0,completed,Free Plan,paypal
1104,265,2024-03-21,9.99,0.0,completed,Basic Plan,credit_card
1105,162,2024-08-09,0.0,0.0,refunded,Free Plan,credit_card
1106,285,2024-10-19,0.0,0.0,refunded,Free Plan,bank_transfer
1107,409,2023-12-19,0.0,0.0,completed,Free Plan,credit_card
1108,28,2022-12-12,29.99,0.0,completed,Premium Plan,paypal
1109,134,2023-11-19,29.99,0.0,completed,Premium Plan,paypal
1110,60,2024-10-28,9.99,0.0,completed,Basic Plan,paypal
1111,364,2024-10-16,0.0,0.0,completed,Free Plan,paypal
1112,58,2024-12-13,0.0,0.0,completed,Free Plan,credit_card
1113,64,2023-12-28,29.99,0.0,completed,Premium Plan,paypal
1114,93,2023-02-21,29.99,0.0,completed,Premium Plan,paypal
1115,289,2024-11-21,29.99,0.0,completed,Premium Plan,credit_card
1116,270,2024-09-11,0.0,0.0,completed,Free Plan,paypal
1117,472,2023-03-09,0.0,0.0,completed,Free Plan,paypal
1118,347,2024-08-08,0.0,0.0,cancelled,Free Plan,credit_card
1119,146,2024-10-29,9.99,9.99,refunded,Basic Plan,credit_card
1120,202,2024-09-17,29.99,0.0,completed,Premium Plan,credit_card
1121,429,2023-05-31,9.99,0.0,completed,Basic Plan,credit_card
1122,236,2024-10-01,29.99,0.0,completed,Premium Plan,paypal
1123,305,2024-08-13,29.99,0.0,completed,Premium Plan,credit_card
1124,336,2024-12-20,29.99,29.99,refunded,Premium Plan,paypal
1125,486,2024-08-09,9.99,0.0,completed,Basic Plan,credit_card
1126,411,2024-12-20,9.99,0.0,completed,Basic Plan,credit_card
1127,381,2024-07-08,0.0,0.0,completed,Free Plan,bank_transfer
1128,196,2023-04-10,29.99,0.0,completed,Premium Plan,credit_card
1129,123,2024-12-09,29.99,0.0,cancelled,Premium Plan,credit_card
1130,11,2024-07-16,0.0,0.0,completed,Free Plan,paypal
1131,146,2024-10-20,9.99,0.0,completed,Basic Plan,bank_transfer
1132,79,2024-09-11,9.99,0.0,completed,Basic Plan,paypal
1133,377,2023-09-30,0.0,0.0,cancelled,Free Plan,bank_transfer
1134,68,2024-05-23,0.0,0.0,completed,Free Plan,paypal
1135,263,2023-05-19,0.0,0.0,completed,Free Plan,paypal
1136,244,2024-07-12,9.99,0.0,completed,Basic Plan,paypal
1137,47,2024-05-12,9.99,0.0,cancelled,Basic Plan,bank_transfer
1138,96,2023-12-04,29.99,0.0,completed,Premium Plan,credit_card
1139,21,2023-11-18,9.99,0.0,completed,Basic Plan,paypal
1140,347,2024-09-10,0.0,0.0,completed,Free Plan,bank_transfer
1141,80,2024-01-12,0.0,0.0,completed,Free Plan,bank_transfer
1142,269,2023-03-22,0.0,0.0,completed,Free Plan,paypal
1143,41,2024-12-13,0.0,0.0,cancelled,Free Plan,paypal
1144,77,2022-10-25,9.99,0.0,completed,Basic Plan,paypal
1145,431,2023-06-29,29.99,0.0,completed,Premium Plan,paypal
1146,292,2022-06-15,9.99,0.0,completed,Basic Plan,credit_card
1147,263,2023-02-14,0.0,0.0,completed,Free Plan,paypal
1148,49,2024-07-06,9.99,0.0,completed,Basic Plan,bank_transfer
1149,417,2023-02-17,0.0,0.0,completed,Free Plan,bank_transfer
1150,42,2024-04-13,9.99,0.0,completed,Basic Plan,bank_transfer
1151,339,2024-05-06,9.99,0.0,completed,Basic Plan,credit_card
1152,432,2024-10-08,0.0,0.0,completed,Free Plan,paypal
1153,449,2024-07-22,9.99,0.0,completed,Basic Plan,bank_transfer
1154,233,2024-12-28,9.99,0.0,completed,Basic Plan,paypal
1155,175,2024-12-23,9.99,0.0,cancelled,Basic Plan,credit_card
1156,109,2024-12-09,29.99,0.0,completed,Premium Plan,bank_transfer
1157,133,2023-05-31,29.99,0.0,completed,Premium Plan,credit_card
1158,3,2024-08-18,9.99,0.0,completed,Basic Plan,credit_card
1159,336,2024-12-02,29.99,0.0,completed,Premium Plan,paypal
1160,445,2024-12-10,0.0,0.0,completed,Free Plan,bank_transfer
1161,185,2024-03-02,29.99,0.0,completed,Premium Plan,bank_transfer
1162,346,2024-04-20,29.99,0.0,cancelled,Premium Plan,credit_card
1163,65,2024-12-04,9.99,0.0,completed,Basic Plan,credit_card
1164,418,2023-11-19,29.99,0.0,completed,Premium Plan,credit_card
1165,440,2024-02-28,0.0,0.0,completed,Free Plan,bank_transfer
1166,75,2023-07-05,9.99,0.0,completed,Basic Plan,bank_transfer
1167,440,2024-11-16,0.0,0.0,completed,Free Plan,paypal
1168,395,2024-10-06,9.99,0.0,completed,Basic Plan,paypal
1169,12,2024-05-19,9.99,0.0,completed,Basic Plan,credit_card
1170,379,2024-06-20,0.0,0.0,completed,Free Plan,paypal
1171,242,2023-10-26,29.99,0.0,cancelled,Premium Plan,bank_transfer
1172,125,2024-07-06,29.99,0.0,completed,Premium Plan,paypal
1173,27,2024-11-19,0.0,0.0,completed,Free Plan,bank_transfer
1174,434,2024-06-18,29.99,29.99,refunded,Premium Plan,paypal
1175,378,2024-09-26,29.99,0.0,completed,Premium Plan,bank_transfer
1176,149,2024-07-29,0.0,0.0,completed,Free Plan,paypal
1177,263,2024-06-23,0.0,0.0,completed,Free Plan,bank_transfer
1178,464,2024-07-20,9.99,0.0,completed,Basic Plan,credit_card
1179,271,2024-12-09,29.99,0.0,completed,Premium Plan,paypal
1180,284,2024-08-20,0.0,0.0,completed,Free Plan,bank_transfer
1181,214,2024-05-07,0.0,0.0,completed,Free Plan,bank_transfer
1182,481,2024-07-12,9.99,0.0,completed,Basic Plan,bank_transfer
1183,224,2022-04-19,9.99,0.0,completed,Basic Plan,bank_transfer
1184,99,2023-12-24,9.99,0.0,completed,Basic Plan,credit_card
1185,260,2024-02-05,0.0,0.0,completed,Free Plan,bank_transfer
1186,174,2024-09-02,9.99,0.0,cancelled,Basic Plan,bank_transfer
1187,337,2024-06-07,9.99,0.0,completed,Basic Plan,paypal
1188,371,2024-05-07,0.0,0.0,completed,Free Plan,paypal
1189,427,2024-12-14,0.0,0.0,completed,Free Plan,paypal
1190,408,2023-11-10,9.99,0.0,completed,Basic Plan,credit_card
1191,319,2023-11-14,29.99,0.0,completed,Premium Plan,bank_transfer
1192,45,2024-11-11,0.0,0.0,completed,Free Plan,credit_card
1193,103,2024-01-10,9.99,0.0,completed,Basic Plan,credit_card
1194,407,2024-06-18,9.99,9.99,refunded,Basic Plan,paypal
1195,156,2022-12-31,29.99,0.0,completed,Premium Plan,credit_card
1196,10,2024-03-27,29.99,0.0,cancelled,Premium Plan,paypal
1197,347,2024-08-24,0.0,0.0,completed,Free Plan,bank_transfer
1198,17,2023-01-24,29.99,0.0,completed,Premium Plan,credit_card
1199,317,2024-06-11,9.99,0.0,completed,Basic Plan,credit_card
1200,250,2023-05-23,0.0,0.0,refunded,Free Plan,paypal
1201,394,2023-08-01,0.0,0.0,completed,Free Plan,bank_transfer
1202,137,2023-03-11,29.99,0.0,cancelled,Premium Plan,bank_transfer
1203,310,2024-04-17,9.99,0.0,completed,Basic Plan,credit_card
1204,475,2024-10-23,0.0,0.0,completed,Free Plan,credit_card
1205,500,2023-10-21,9.99,0.0,completed,Basic Plan,bank_transfer
1206,401,2024-09-05,29.99,0.0,cancelled,Premium Plan,credit_card
1207,260,2023-10-11,0.0,0.0,completed,Free Plan,credit_card
1208,446,2024-04-23,0.0,0.0,cancelled,Free Plan,credit_card
1209,373,2023-02-03,9.99,0.0,completed,Basic Plan,bank_transfer
1210,256,2024-12-12,9.99,0.0,cancelled,Basic Plan,credit_card
1211,332,2024-08-13,29.99,0.0,completed,Premium Plan,credit_card
1212,63,2024-12-01,9.99,0.0,completed,Basic Plan,paypal
